problem_id,category,solver_rule,solver_predicted,solver_correct,solver_parse_ok,answer,solver_explanation
6b2e0c5a,equation,unknown_operator_fallback,,False,False,!(:',parse_error: no examples extracted from question text.
6b393b81,equation,unknown_operator_fallback,,False,False,4046,parse_error: no examples extracted from question text.
6b769a9e,equation,unknown_operator_fallback,,False,True,+92,No rule matched all 1 example(s). Test case: 24 + 17 = ?
6bd59a1f,equation,unknown_operator_fallback,,False,True,7241,No rule matched all 3 example(s). Test case: 82 $ 15 = ?
6be00ae9,equation,unknown_operator_fallback,,False,True,401,No rule matched all 3 example(s). Test case: 29 + 11 = ?
6beb3a1f,equation,unknown_operator_fallback,,False,False,??,parse_error: no examples extracted from question text.
6bef7413,equation,unknown_operator_fallback,,False,True,-28,No rule matched all 4 example(s). Test case: 01 - 29 = ?
6c30f260,equation,unknown_operator_fallback,,False,False,-\(,parse_error: no examples extracted from question text.
6c402bb7,equation,unknown_operator_fallback,,False,False,44,parse_error: no examples extracted from question text.
6c7231ac,equation,unknown_operator_fallback,,False,False,:/#,parse_error: no examples extracted from question text.
6c7f24b7,equation,unknown_operator_fallback,,False,False,^,parse_error: no examples extracted from question text.
6c9e4485,equation,unknown_operator_fallback,,False,False,6253,parse_error: no examples extracted from question text.
6cc5dafb,equation,unknown_operator_fallback,,False,False,)(,parse_error: no examples extracted from question text.
6cd73bdd,equation,unknown_operator_fallback,,False,False,6895,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
6cdc3a9f,equation,unknown_operator_fallback,,False,False,3268,parse_error: no examples extracted from question text.
6d3b9da4,equation,unknown_operator_fallback,,False,False,99,parse_error: no examples extracted from question text.
6d6d0531,equation,unknown_operator_fallback,,False,False,)@/,parse_error: no examples extracted from question text.
6d87d164,equation,unknown_operator_fallback,,False,False,'[,parse_error: no examples extracted from question text.
6da9eb9a,equation,unknown_operator_fallback,,False,True,2664,No rule matched all 2 example(s). Test case: 36 & 47 = ?
6dacf247,equation,unknown_operator_fallback,,False,False,/,parse_error: no examples extracted from question text.
6dda26c0,equation,unknown_operator_fallback,,False,False,4643,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
6de4855a,equation,unknown_operator_fallback,,False,False,{|^,parse_error: no examples extracted from question text.
6e56b39a,equation,unknown_operator_fallback,,False,False,-/#,parse_error: no examples extracted from question text.
6e60b0c5,equation,unknown_operator_fallback,,False,False,9555,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
6e6401d7,equation,unknown_operator_fallback,,False,False,1,parse_error: no examples extracted from question text.
6e6c2ce8,equation,unknown_operator_fallback,,False,False,[#{,parse_error: no examples extracted from question text.
6e6f8d9c,equation,unknown_operator_fallback,,False,False,951,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
6e84a668,equation,unknown_operator_fallback,,False,False,|!^{,parse_error: no examples extracted from question text.
6eb85496,equation,unknown_operator_fallback,,False,False,>^],parse_error: no examples extracted from question text.
6ec54946,equation,unknown_operator_fallback,,False,False,&>[&,parse_error: no examples extracted from question text.
6f0a117d,equation,unknown_operator_fallback,,False,False,-[\,parse_error: no examples extracted from question text.
6f1211e2,equation,unknown_operator_fallback,,False,True,6745,No rule matched all 4 example(s). Test case: 45 * 67 = ?
6f37d7be,equation,unknown_operator_fallback,,False,True,01,No rule matched all 2 example(s). Test case: 92 * 91 = ?
6f8261d9,equation,unknown_operator_fallback,,False,False,\,parse_error: no examples extracted from question text.
6f88e240,equation,unknown_operator_fallback,,False,False,445,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
6fc35fc2,equation,unknown_operator_fallback,,False,False,/}',parse_error: no examples extracted from question text.
6fcbf5fd,equation,unknown_operator_fallback,,False,False,^`(,parse_error: no examples extracted from question text.
7031716e,equation,unknown_operator_fallback,,False,False,{[,parse_error: no examples extracted from question text.
705bb686,equation,unknown_operator_fallback,,False,True,5,No rule matched all 1 example(s). Test case: 54 ^ 04 = ?
707fd23a,equation,unknown_operator_fallback,,False,True,3235,No rule matched all 1 example(s). Test case: 77 + 42 = ?
70851afe,equation,unknown_operator_fallback,,False,False,"@""",parse_error: no examples extracted from question text.
712fe3e4,equation,unknown_operator_fallback,,False,False,:#$#,parse_error: no examples extracted from question text.
71310176,equation,unknown_operator_fallback,,False,False,:]{,parse_error: no examples extracted from question text.
7137d73a,equation,unknown_operator_fallback,,False,False,"<""{",parse_error: no examples extracted from question text.
7138d71a,equation,unknown_operator_fallback,,False,False,\,parse_error: no examples extracted from question text.
715e0259,equation,unknown_operator_fallback,,False,False,$|?,parse_error: no examples extracted from question text.
7195cb7b,equation,unknown_operator_fallback,,False,False,68,parse_error: no examples extracted from question text.
71d91445,equation,unknown_operator_fallback,,False,False,},parse_error: no examples extracted from question text.
71e02000,equation,forward_concat,3767,True,True,3767,examples_parsed=1; rule=forward_concat; input=(37 $ 67); predicted=3767; expected=3767; match=YES
72336119,equation,unknown_operator_fallback,,False,False,3316,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
72413b7f,equation,unknown_operator_fallback,,False,False,"""/#",parse_error: no examples extracted from question text.
7306613b,equation,unknown_operator_fallback,,False,True,251,No rule matched all 5 example(s). Test case: 79 + 65 = ?
73e0994b,equation,unknown_operator_fallback,,False,False,)<',parse_error: no examples extracted from question text.
743a293d,equation,unknown_operator_fallback,,False,True,2432,No rule matched all 5 example(s). Test case: 32 + 24 = ?
744a2570,equation,unknown_operator_fallback,,False,False,5,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
7475f2bf,equation,unknown_operator_fallback,,False,False,111,parse_error: no examples extracted from question text.
747dd795,equation,unknown_operator_fallback,,False,False,?}{,parse_error: no examples extracted from question text.
74914eac,equation,unknown_operator_fallback,,False,False,::,parse_error: no examples extracted from question text.
74b9b0ec,equation,unknown_operator_fallback,,False,False,16,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
74fff108,equation,unknown_operator_fallback,,False,True,49,No rule matched all 3 example(s). Test case: 65 ^ 16 = ?
75032b65,equation,unknown_operator_fallback,,False,True,27,No rule matched all 2 example(s). Test case: 52 & 25 = ?
750adc0c,equation,unknown_operator_fallback,,False,False,^/,parse_error: no examples extracted from question text.
75645166,equation,reverse_concat,,False,False,7952,parse_error: no test case (= ?) found. Rule identified from examples: reverse_concat.
758308ea,equation,unknown_operator_fallback,,False,False,(,parse_error: no examples extracted from question text.
759cbdde,equation,unknown_operator_fallback,,False,True,211,No rule matched all 1 example(s). Test case: 84 * 46 = ?
75c8715e,equation,unknown_operator_fallback,,False,False,`^$),parse_error: no examples extracted from question text.
75eaf687,equation,unknown_operator_fallback,,False,False,96,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
764b4288,equation,unknown_operator_fallback,,False,True,72,No rule matched all 3 example(s). Test case: 49 ^ 76 = ?
76587d66,equation,unknown_operator_fallback,,False,False,],parse_error: no examples extracted from question text.
7660ac93,equation,unknown_operator_fallback,,False,False,{&,parse_error: no examples extracted from question text.
767174e8,equation,unknown_operator_fallback,,False,False,]},parse_error: no examples extracted from question text.
7681df4d,equation,unknown_operator_fallback,,False,False,<,parse_error: no examples extracted from question text.
7688e06e,equation,unknown_operator_fallback,,False,True,-55,No rule matched all 5 example(s). Test case: 63 - 19 = ?
76b79a0c,equation,unknown_operator_fallback,,False,True,2192,No rule matched all 1 example(s). Test case: 23 @ 19 = ?
76c48f67,equation,unknown_operator_fallback,,False,False,']#|,parse_error: no examples extracted from question text.
76d2ee64,equation,unknown_operator_fallback,,False,True,9402,No rule matched all 3 example(s). Test case: 02 + 94 = ?
76e6f646,equation,unknown_operator_fallback,,False,False,6557,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
771472d6,equation,unknown_operator_fallback,,False,False,-'?,parse_error: no examples extracted from question text.
77365caf,equation,unknown_operator_fallback,,False,False,$|,parse_error: no examples extracted from question text.
773ca8a9,equation,unknown_operator_fallback,,False,True,83,No rule matched all 3 example(s). Test case: 41 ^ 42 = ?
78002bf2,equation,unknown_operator_fallback,,False,False,:,parse_error: no examples extracted from question text.
787a1344,equation,unknown_operator_fallback,,False,False,-[\,parse_error: no examples extracted from question text.
791056ce,equation,unknown_operator_fallback,,False,False,4922,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
791fc537,equation,unknown_operator_fallback,,False,False,5342,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
7924844c,equation,unknown_operator_fallback,,False,False,-(,parse_error: no examples extracted from question text.
7933172a,equation,unknown_operator_fallback,,False,False,^/&`,parse_error: no examples extracted from question text.
794f71ed,equation,unknown_operator_fallback,,False,True,5432,No rule matched all 1 example(s). Test case: 53 * 76 = ?
7993452d,equation,unknown_operator_fallback,,False,False,-^],parse_error: no examples extracted from question text.
79acd75c,equation,unknown_operator_fallback,,False,False,8613,parse_error: no examples extracted from question text.
79c81d5e,equation,unknown_operator_fallback,,False,False,:],parse_error: no examples extracted from question text.
79f29eb5,equation,unknown_operator_fallback,,False,False,2370,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
7a17137f,equation,unknown_operator_fallback,,False,False,{{&,parse_error: no examples extracted from question text.
7a422e17,equation,unknown_operator_fallback,,False,False,%'!,parse_error: no examples extracted from question text.
7a5cfe3e,equation,unknown_operator_fallback,,False,False,-#>,parse_error: no examples extracted from question text.
